           IFrame     Ebond           Eangle         Etors             Eimpr                ELJ                     Ecoul              ETot                Move           Flip         RotStrand        RotBranch       FlpBranch                 Time
       42100000     216.4709705     226.2401973     407.6810031       0.0000000           -37.0091976             0.0000000           813.3829732       7.3930364      17.7474095      33.6074997       0.0000000       0.0000000              2164.036
       42200000     216.9948607     191.2333104     407.3029355       0.0000000           -38.4193866             0.0000000           777.1117199       7.3928490      17.7467589      33.6073144       0.0000000       0.0000000              2169.175
       42300000     205.4907775     199.7001333     398.5816723       0.0000000           -39.2554802             0.0000000           764.5171029       7.3932236      17.7460488      33.6062369       0.0000000       0.0000000              2174.312
       42400000     217.9008722     210.4734329     396.8825140       0.0000000           -43.3949150             0.0000000           781.8619042       7.3932998      17.7452879      33.6068534       0.0000000       0.0000000              2179.448
       42500000     214.5638759     213.6155920     383.7072325       0.0000000           -37.9296805             0.0000000           773.9570199       7.3935547      17.7441841      33.6077862       0.0000000       0.0000000              2184.592
       42600000     236.6639138     256.7172799     448.6955301       0.0000000           -42.1177622             0.0000000           899.9589615       7.3928650      17.7442655      33.6076391       0.0000000       0.0000000              2189.717
       42700000     232.7705054     216.5319183     410.5053328       0.0000000           -37.5021592             0.0000000           822.3055973       7.3927515      17.7441555      33.6063589       0.0000000       0.0000000              2194.856
       42800000     204.0328072     216.6468791     425.4175432       0.0000000           -40.5520121             0.0000000           805.5452173       7.3930039      17.7450743      33.6059240       0.0000000       0.0000000              2199.998
       42900000     209.7240002     221.8818600     412.5732815       0.0000000           -38.0635264             0.0000000           806.1156154       7.3927488      17.7461507      33.6064128       0.0000000       0.0000000              2205.142
       43000000     223.6264320     218.7799481     413.6758147       0.0000000           -39.8207864             0.0000000           816.2614085       7.3916946      17.7468061      33.6060198       0.0000000       0.0000000              2210.303
       43100000     225.0586039     227.0174897     406.1434698       0.0000000           -33.2632080             0.0000000           824.9563554       7.3910906      17.7468836      33.6067906       0.0000000       0.0000000              2215.449
       43200000     239.6741757     212.0654960     408.9982693       0.0000000           -38.7822439             0.0000000           821.9556970       7.3909512      17.7465725      33.6067177       0.0000000       0.0000000              2220.592
       43300000     237.7793426     236.7769831     404.7012420       0.0000000           -41.1151809             0.0000000           838.1423869       7.3907047      17.7456044      33.6070703       0.0000000       0.0000000              2225.718
       43400000     219.9860709     199.8327106     400.0838203       0.0000000           -39.9324081             0.0000000           779.9701938       7.3914691      17.7467887      33.6070133       0.0000000       0.0000000              2230.859
       43500000     234.5368689     241.9921802     411.4203204       0.0000000           -40.4789463             0.0000000           847.4704232       7.3920331      17.7489417      33.6065174       0.0000000       0.0000000              2235.998
