#Time(ps) Temperature(K) Density(g/cm^3)
  2520.0, 197.2,  1.1551
  2524.0, 196.4,  1.1561
  2528.0, 193.5,  1.1641
  2532.0, 192.7,  1.1598
  2536.0, 190.7,  1.1562
  2540.0, 193.3,  1.1593
  2544.0, 193.2,  1.1604
  2548.0, 189.8,  1.1560
  2552.0, 189.6,  1.1579
  2556.0, 191.4,  1.1587
  2560.0, 188.7,  1.1576
  2564.0, 187.6,  1.1607
  2568.0, 187.1,  1.1606
  2572.0, 186.0,  1.1604
  2576.0, 185.5,  1.1589
  2580.0, 184.9,  1.1604
  2584.0, 185.1,  1.1610
  2588.0, 181.5,  1.1623
  2592.0, 182.0,  1.1612
  2596.0, 180.4,  1.1649
  2600.0, 180.7,  1.1630
  2604.0, 179.8,  1.1602
  2608.0, 180.6,  1.1605
  2612.0, 178.9,  1.1627
  2616.0, 177.0,  1.1617
  2620.0, 175.9,  1.1622
  2624.0, 174.6,  1.1636
  2628.0, 174.0,  1.1645
  2632.0, 174.2,  1.1644
  2636.0, 173.4,  1.1699
  2640.0, 171.1,  1.1653
  2644.0, 170.0,  1.1667
  2648.0, 170.9,  1.1657
  2652.0, 169.3,  1.1701
  2656.0, 168.1,  1.1676
  2660.0, 169.8,  1.1642
  2664.0, 168.5,  1.1649
  2668.0, 167.8,  1.1664
  2672.0, 165.5,  1.1655
  2676.0, 165.9,  1.1683
  2680.0, 163.9,  1.1707
  2684.0, 163.1,  1.1676
  2688.0, 160.5,  1.1643
  2692.0, 160.3,  1.1684
  2696.0, 161.9,  1.1684
  2700.0, 158.7,  1.1675
  2704.0, 159.7,  1.1674
  2708.0, 158.6,  1.1676
  2712.0, 156.9,  1.1690
  2716.0, 158.3,  1.1720
  2720.0, 157.0,  1.1693
  2724.0, 156.1,  1.1706
  2728.0, 156.4,  1.1682
  2732.0, 154.1,  1.1725
  2736.0, 152.5,  1.1725
  2740.0, 153.2,  1.1754
  2744.0, 150.6,  1.1740
  2748.0, 150.2,  1.1714
  2752.0, 150.0,  1.1715
  2756.0, 149.8,  1.1712
  2760.0, 148.0,  1.1708
  2764.0, 147.7,  1.1717
  2768.0, 146.7,  1.1722
  2772.0, 146.0,  1.1710
  2776.0, 144.5,  1.1722
  2780.0, 144.9,  1.1750
  2784.0, 142.3,  1.1757
  2788.0, 143.4,  1.1766
  2792.0, 142.0,  1.1739
  2796.0, 141.3,  1.1744
  2800.0, 140.6,  1.1786
  2804.0, 140.8,  1.1749
  2808.0, 139.7,  1.1742
  2812.0, 138.5,  1.1758
  2816.0, 136.5,  1.1775
  2820.0, 137.7,  1.1756
  2824.0, 135.8,  1.1752
  2828.0, 135.6,  1.1775
  2832.0, 132.3,  1.1751
  2836.0, 132.5,  1.1765
  2840.0, 131.5,  1.1768
  2844.0, 130.8,  1.1777
  2848.0, 130.1,  1.1767
  2852.0, 129.9,  1.1771
  2856.0, 128.1,  1.1779
  2860.0, 128.1,  1.1766
  2864.0, 128.0,  1.1779
  2868.0, 125.1,  1.1763
  2872.0, 126.2,  1.1772
  2876.0, 124.7,  1.1785
  2880.0, 125.0,  1.1773
  2884.0, 123.5,  1.1785
  2888.0, 123.2,  1.1813
  2892.0, 120.7,  1.1808
  2896.0, 121.2,  1.1797
  2900.0, 120.7,  1.1842
  2904.0, 119.5,  1.1807
